Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Scotts Hotel,http://www.scottshotelkillarney.com,+353(0)646631060,-9.506296,52.059304,Kerry,Killarney,Republic of Ireland,Hotel
BrookLodge & Macreddin Village,http://www.brooklodge.com,+353(0)40236444,-6.331019,52.879669,Wicklow,Macreddin Village,Republic of Ireland,Hotel
Barberstown Castle,http://www.barberstowncastle.ie,+353(0)16288157,-6.597387,53.153086,Kildare,Straffan,Republic of Ireland,Hotel
Maldron Hotel Wexford,https://www.maldronhotelwexford.com,+353(0)539172000,-6.514223,52.337483,Wexford,Barntown,Republic of Ireland,Hotel
Osprey Hotel & Spa,http://www.ospreyhotel.ie,+353(0)45881111,-6.670412469,53.21333027,Kildare,Naas,Republic of Ireland,Hotel
Coopershill,https://www.coopershill.com/,3.53719E+11,-8.4155809,54.138019,Sligo,Riverstown,Ireland,"B&B,B&Bs,Historic House"
Talbot Carlow,https://www.talbotcarlow.ie/,+353(0)599153000,-6.964682,52.840291,Carlow,,Republic of Ireland,Hotel
Maldron Hotel Limerick,http://www.maldronhotels.com/limerick,35361436100,-8.6190117,52.6475082,Limerick,,Ireland,Hotel
Maldron Hotel Portlaoise,https://www.maldronhotelportlaoise.com/,+353(0)578695900,-7.301374,53.014317,Laois,Portlaoise,Republic of Ireland,Hotel
Amber Springs Hotel & Health Spa,https://www.ambersprings.ie/,+353(0)539484000,-6.290339,52.668124,Wexford,Gorey,Republic of Ireland,Hotel
Cork International Hotel,https://www.corkinternationalairporthotel.com/,3.53215E+11,-8.4866756,51.8521686,Cork,,Ireland,Hotel
"2, 9 & 13 Mountain View",http://www.sheenfallscountryclub.ie,+353(0)214915854,-9.565209,51.871949,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
Delphi Resort,https://twitter.com/DelphiEscape,+353(0)9542208,-9.747114,53.631529,Galway,Leenane,Republic of Ireland,Hotel
Hotel Woodstock,http://hotelwoodstock.ie,+353(0)656899800,-9.028287495,52.84096748,Clare,Ennis,Ireland,Hotel
Butler Arms Hotel,https://www.butlerarms.com/,3.53669E+11,-10.17268,51.8279453,Kerry,Waterville,Ireland,Hotel
Bush Hotel,https://www.bushhotel.com/,+353(0)719671000,-8.093960883,53.94616725,Leitrim,Carrick On Shannon,Republic of Ireland,Hotel
Actons Hotel,http://www.actonshotelkinsale.com,+353(0)214779900,-8.520966977,51.70328425,Cork,Kinsale,Republic of Ireland,Hotel
Seven Oaks Hotel,http://www.sevenoakshotel.com,+353(0)599131308,-6.929373045,52.84103206,Carlow,Carlow Town,Republic of Ireland,Hotel
Rathmullan House Hotel,http://www.rathmullanhouse.com,3.53749E+11,-7.529297591,55.10076013,Donegal,Rathmullan,Republic of Ireland,Hotel
Clayton Hotel Silver Springs,http://www.claytonhotelsilversprings.com,+353(0)214507533,-8.42411438,51.90400116,Cork,Tivoli,Republic of Ireland,Hotel
Park Inn Shannon Airport,http://www.parkinn.ie/airporthotel-shannon,+353(0)61471122,-8.919466446,52.69079425,Clare,Shannon Airport,Republic of Ireland,Hotel
Killarney Plaza Hotel and Spa,http://www.killarneyplaza.com,+353(0)646621100,-9.508822709,52.05767219,Kerry,Killarney,Republic of Ireland,Hotel
Dingle Skellig Hotel,https://www.dingleskellig.com/,3.53669E+11,-10.26935826,52.13407444,Kerry,Dingle,Republic of Ireland,Hotel
Fernhill House Hotel & Gardens,http://www.fernhillhousehotel.com,+353(0)238833258,-8.907164133,51.62646882,Cork,Clonakilty,Republic of Ireland,Hotel
Flannery's Hotel Galway,http://www.flanneryshotelgalway.com,+353(0)91755111,-9.014732645,53.27827282,Galway,Galway City,Republic of Ireland,Hotel
Aghadoe Heights Hotel & Spa,http://www.aghadoeheights.com,3.53065E+12,-9.556280126,52.07731262,Kerry,Aghadoe,Republic of Ireland,Hotel
Ballyroe Heights Hotel,http://www.ballyroe.com,+353(0)667126796,-9.753109515,52.29586972,Kerry,Tralee,Republic of Ireland,Hotel
Marlfield House Hotel,https://www.marlfieldhouse.com/,+353(0)539421124,-6.27521512,52.66874912,Wexford,Gorey,Republic of Ireland,Hotel
Killeen House Hotel,http://www.killeenhousehotel.com,+353(0)646631711,-9.571235528,52.07554942,Kerry,Aghadoe,Republic of Ireland,Hotel
The Killarney Park,https://www.killarneyparkhotel.ie/,+353(0)646635555,-9.504553152,52.05786631,Kerry,Killarney,Republic of Ireland,Hotel
Cahir House Hotel,https://www.facebook.com/cahir.house/,+353(0)527443000,-7.924338852,52.37423599,Tipperary,Cahir,Republic of Ireland,Hotel
Casey's of Baltimore Hotel,https://www.facebook.com/caseysofbaltimore,+353(0)2820197,-9.362506,51.484671,Cork,Baltimore,Republic of Ireland,Hotel
Maryborough Hotel & Spa,http://www.maryborough.com,+353(0)214365555,-8.420278,51.873794,Cork,Douglas,Republic of Ireland,Hotel
Castle Grove Country House,https://www.facebook.com/pages/Castle-Grove-Country-House-Hotel/323403397322?ref=hl,+353(0)749151118,-7.648227,54.986987,Donegal,Letterkenny,Republic of Ireland,Hotel
Cork Airport Hotel,https://www.corkairporthotel.com/,3.53215E+11,-8.4860544,51.8480024,Cork,,Ireland,Hotel
Clayton Hotel Limerick,https://www.claytonhotellimerick.com/,35361444100,-8.6375345,52.6604792,Limerick,,Ireland,Hotel
Kilford Arms Hotel,http://www.kilfordarms.ie/,+353(0)567761018,-7.247583,52.654272,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Clayton Hotel Sligo,http://www.claytonhotelsligo.com/,+353(0)719119000,-8.46118,54.28168,Sligo,Ballinode,Republic of Ireland,Hotel
Clayton Whites Hotel,https://www.claytonwhiteshotel.com,+353(0)539122311,-6.464048,52.340352,Wexford,,Republic of Ireland,Hotel
The Rose Hotel,http://www.therosehotel.com,+353(0)667199100,-9.700683,52.263633,Kerry,Tralee,Republic of Ireland,Hotel
Lough Eske Castle,https://www.lougheskecastlehotel.com/,+353(0)749725100,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland,Hotel
Kilcooly's Country House,http://www.golfballybunion.com/location.htm,+353(0)6827112,-9.67093216,52.51083782,Kerry,Ballybunion,Ireland,Hotel
The Beara Coast Hotel,http://www.bearacoast.com/,+353(0)2771446,-9.909433001,51.6487195,Cork,Castletownbere,Ireland,Hotel
Breac House,http://breac.house,+353(0)870958844,-7.9822222,55.2244444,Donegal,Dunfanaghy,Ireland,"B&B,Welcome Standard"
Knockranny House Hotel & Spa,http://www.knockrannyhousehotel.ie,+353(0)9828600,-9.507916,53.802153,Mayo,Westport,Republic of Ireland,Hotel
The Arches (Cavan),https://archesfarmhouse.com/,3.53494E+11,-7.546363,53.946973,Cavan,Arvagh,Republic of Ireland,B&B
Hawthorn Lodge,https://hawthornlodgebelturbet.com/,3.535E+11,-7.4721579,54.0627318,Cavan,Milltown,Ireland,B&B
Dromcloc House,http://www.dromclochouse.com,+353(0)2750030,-9.499943,51.668247,Cork,Bantry,Republic of Ireland,B&B
Danabel,http://www.danabel.com/,+353(0)214774087,-8.519868,51.707198,Cork,Kinsale,Republic of Ireland,B&B
Mount Royd Country Home,http://www.mountroyd.com,3.53749E+11,-7.425044,54.950896,Donegal,Carrigans,Republic of Ireland,B&B
Radharc an Oileain,http://www.dungloebedandbreakfast.com,+353(0)749521093,-8.361596,54.9472,Donegal,Dungloe,Republic of Ireland,B&B
Avondale Farmhouse,https://avondalefarmhouse.com/,3.5372E+11,-7.8318141,54.5581508,Donegal,Pettigo,Ireland,B&B
Murphy's Farmhouse,http://www.murphysfarmhouse.com,+353(0)669767337,-9.752302,52.178712,Kerry,Castlemaine,Republic of Ireland,B&B
White Heather Farm,http://www.whiteheatherfarm.com,+353(0)646641550,-9.54326,51.858623,Kerry,Kenmare,Republic of Ireland,B&B
Ashbrook,,3.53647E+11,-9.516457,52.107765,Kerry,Killarney,Ireland,B&B
Ashville House,http://www.ashvillehousetralee.com,+353(0)667123717,-9.700471,52.255824,Kerry,Tralee,Republic of Ireland,B&B
Moate Lodge,http://www.moatelodge.com,+353(0)598626137,-6.926454,53.023236,Kildare,Athy,Republic of Ireland,B&B
Gormagh,http://www.gormaghbandb.com,3.53579E+11,-7.490420595,53.30752101,Offaly,Durrow,Republic of Ireland,B&B
Armcashel B&B,http://www.armcashel.com,3.5395E+11,-8.5124303,53.7689091,Roscommon,Castlerea,Ireland,B&B
Ross House (Sligo),https://rossfarmhousesligo.com/,3.53719E+11,-8.3690656,54.1317737,Sligo,Riverstown,Ireland,B&B
Ave Maria Farmhouse,http://www.sligobedandbreakfast.com,+353(0)719166674,-8.7625,54.26132,Sligo,Templeboy,Republic of Ireland,B&B
Tir Na Nog,https://www.facebook.com/Tir-Na-Nog-Bed-and-Breakfast-196999270330450/?ref=page_internal,+353(0)6261350,-7.817828,52.543551,Tipperary,Cashel,Republic of Ireland,B&B
Meadowside B&B,http://www.meadowsidebandb.com,+353(0)539376226,-6.650233,52.654865,Wexford,Bunclody,Republic of Ireland,B&B
Maple Lodge,http://www.maplelodgewexford.com,+353(0)539159195,-6.450083,52.378273,Wexford,Castlebridge,Republic of Ireland,B&B
Taobh Coille,,+353(0)669477626,-10.063436,52.035135,Kerry,,Republic of Ireland,B&B
Rossroe Lodge,https://www.rossroelodge.com/,3539531928,-9.863522,53.397191,Galway,Cashel,Republic of Ireland,B&B
Slieve Elva B&B,http://slieveelva.com,+353(0)657074318,-9.268001806,53.04562214,Clare,Lisdoonvarna,Ireland,B&B
Ardrinane House,http://ardrinane.com,+353(0)669157119,-10.05651829,52.15083285,Kerry,Annascaul,Ireland,"B&B,B&B Ireland"
Campail Teach an Aragail,http://www.dingleactivities.com,+353(0)669155143,-10.355572,52.173038,Kerry,Gallarus,Republic of Ireland,Camping
Sextons Caravan and Camping Park,http://www.sextonscamping.com,+353(0)872208088,-8.804424,51.634252,Cork,Timoleague,Republic of Ireland,Camping
Emmet Hotel,https://www.emmethotel.com/,+353(0)238833394,-8.891233,51.622151,Cork,Clonakilty,Republic of Ireland,Hotel
Longbowe,http://www.gables.ie/index.html,+353(0)567761869,-7.227205184,52.64223979,Kilkenny,Kilkenny City,Republic of Ireland,Self Catering Accommodation
Bradleys Cottage Creeslough,,+353(0)879589087,-7.918713816,55.11130136,Donegal,Creeslough,Ireland,Self Catering Accommodation
Ocean Heights,http://www.oceanheightsbnb.com,+353(0)719124907,-8.636700655,54.36802775,Sligo,Ballinfull,Ireland,B&B
Rossbeigh Beach House,https://www.bandbireland.com/accommodation/28117/rossbeigh-beach-house,+353(0)669768533,-9.975602147,52.05293904,Kerry,Glenbeigh,Republic of Ireland,"B&B,B&B Ireland"
Cahergal House ,http://www.cahergal.com,+353(0)61368358,-8.917279,52.751617,Clare,,Republic of Ireland,B&B
Lis-Ardagh Lodge,http://www.lis-ardaghlodge.com,+353(0)2834951,-9.150218,51.56235,Cork,Ardagh,Republic of Ireland,B&B
Bridgeburn House,http://www.bridgeburnhouse.com,+353(0)749137167,-7.846755,55.003695,Donegal,Letterkenny,Republic of Ireland,B&B
Haven's Rest,http://www.havensrest.com,+353(0)646632733,-9.515713,52.094065,Kerry,Killarney,Republic of Ireland,B&B
Cullintra House,http://www.cullintrahouse.com,+353(0)51423614,-6.975029,52.473082,Kilkenny,The Rower,Republic of Ireland,B&B
The Orchard,http://www.applesforbreakfast.com,+353(0)6961029,-9.039503,52.45513,Limerick,Newcastle West,Republic of Ireland,B&B
Rosdarrig,https://rosdarrig.com/,3.5372E+11,-8.284955,53.971099,Roscommon,Boyle,Republic of Ireland,B&B
Ashleigh,https://www.facebook.com/ashleighhousebnb,+353(0)51599059,-7.179514,52.237492,Waterford,Butlerstown,Republic of Ireland,B&B
The Thatched Cottage B&B,https://www.facebook.com/thatchedcottagekilgill/,3.53878E+11,-8.9357436,53.403932,Galway,Claregalway,Ireland,"B&B,B&B Ireland"
Ocean Lodge Hotel,,+353(0)9868605,-9.901777664,53.70536427,Mayo,Killadoon,Republic of Ireland,Hotel
Riverview House,http://www.riverviewhousebandb.com,+353(0)906494532,-7.983957,53.411863,Westmeath,Summerhill,Republic of Ireland,B&B
Avlon House B&B,https://carlowbedandbreakfast.com/,+353(0)599174222,-6.917132,52.842067,Carlow,,Republic of Ireland,B&B
The Waterfront Hotel,http://www.waterfrontbaltimore.ie,+353(0)2820600,-9.373260069,51.48300451,Cork,Baltimore,Ireland,Hotel
Glenraha Farmhouse,http://www.glenrahafarmhouse.com/,+353(0)51898423,-7.196949933,52.3802394,Waterford,,Republic of Ireland,B&B
Creggan Court Hotel,https://www.creggancourt.com/,3.53906E+11,-7.8939307,53.4103292,Westmeath,Athlone,Ireland,Hotel
The Prince of Wales Hotel,http://www.theprinceofwales.ie,3.53906E+11,-7.938442,53.423941,Westmeath,Athlone,Republic of Ireland,Hotel
Benown House,http://www.glasson.com,3.53906E+11,-7.8653041,53.4751157,Westmeath,,Ireland,B&B
Inny Bay B&B,http://www.innybay.com,3.53906E+11,-7.8394742,53.5447273,Westmeath,Athlone,Ireland,B&B
Glasson Stone Lodge,http://www.glassonstonelodge.com,3.53906E+11,-7.864295,53.4727974,Westmeath,Glasson,Ireland,B&B
Carnakilla Cottages,http://www.shannonholidays.com,3.53906E+11,-7.913616,53.490845,Westmeath,Portlick,Ireland,Self Catering Accommodation
Athlone Springs Hotel,https://www.athlonespringshotel.com/,3.53906E+11,-7.9970982,53.4215561,Westmeath,Athlone,Ireland,Hotel
Arch House B&B and Apartments,http://www.archhouse.ie,3.53906E+11,-7.9330015,53.4225158,Westmeath,Athlone,Ireland,"B&B,Welcome Standard"
Baileys Hotel Cashel,http://www.baileyshotelcashel.com,3536261937,-7.8899217,52.5159271,Tipperary,Cashel,Ireland,Hotel
Great Blasket Island Accommodation,http://www.greatblasketisland.net,+353(0)860572626,-10.51453119,52.10474043,Kerry,Dingle,Ireland,"Self Catering Accommodation,Welcome Standard"
Lough Arrow Touring Park,http://www.lougharrowcaravanpark.com/,+353(0)862194005,-8.300118016,54.06262979,Sligo,Riverstown,Republic of Ireland,Camping
Lakeland Midsummer Lake House,http://www.bandbireland.com/accommodation/25891/lakeland-midsummer-lakehouse,35391552121,-9.28403309,53.43222286,Galway,Oughterard,Republic of Ireland,"B&B,B&B Ireland"
Rathbaun Hotel,http://www.rathbaunhotel.com,+353(0)657074009,-9.28972042,53.02889463,Clare,Lisdoonvarna,Republic of Ireland,Hotel
Lake Avenue House,http://www.lakeavenuehouse.com,3.5388E+11,-7.6688267,54.0993081,Cavan,Port,Ireland,B&B
Hylands Burren Hotel,https://www.hylandsburren.com,3.53657E+11,-9.149197933,53.11533993,Clare,Ballyvaughan,Republic of Ireland,Hotel
Fitzgeralds Woodlands House Hotel,http://www.woodlands-hotel.ie,35361605100,-8.765433567,52.56311274,Limerick,Adare,Republic of Ireland,Hotel
Hotel Doolin,https://www.facebook.com/hoteldoolin.ireland?ref=hl,+353(0)657074111,-9.377032,53.015966,Clare,Doolin,Republic of Ireland,Hotel
Annie Mays,https://www.facebook.com/anniemaysskibbereen/?rf=178583642224306,+353(0)2822930,-9.268744326,51.5493677,Cork,Skibbereen,Ireland,"B&B,Welcome Standard"
Menlo Park Hotel,http://www.menloparkhotel.com,+353(0)91761122,-9.046855,53.287896,Galway,Headford Road,Republic of Ireland,Hotel
McGrory's of Culdaff,https://www.facebook.com/mcgrorys.culdaff?fref=ts,+353(0)749379104,-7.165599,55.286232,Donegal,Culdaff,Republic of Ireland,Hotel
Park Hotel Kiltimagh,https://www.parkhotelmayo.com/,3.53949E+11,-8.9932689,53.85746,Mayo,Kiltimagh,Ireland,Hotel
Seafield Hotel & Spa Resort,http://www.seafieldhotel.com,+353(0)539424000,-6.214066,52.675194,Wexford,Ballymoney,Republic of Ireland,Hotel
Faithlegg House Hotel,http://www.faithlegg.com,+353(0)51382000,-7.025256,52.2581,Waterford,Faithlegg,Republic of Ireland,Hotel
Druids Glen Hotel & Golf Resort,https://www.druidsglenresort.com/,35312870847,-6.078792,53.091626,Wicklow,,Republic of Ireland,Hotel
The Woodland Villas at Parknasilla Resort & Spa,https://www.parknasillaresort.com/en/self-catering-kerry/,+353(0)646641170,-9.874793,51.815668,Kerry,Sneem,Republic of Ireland,Self Catering Accommodation
Courtyard Lodges at Parknasilla,http://www.parknasillaresort.com,+353(0)646675600,-9.874795,51.815675,Kerry,Sneem,Republic of Ireland,Self Catering Accommodation
"Redcastle Oceanfront, Golf and Spa Hotel",http://www.facebook.com/RedcastleHotel,+353(0)749385555,-7.122709856,55.15855119,Donegal,Redcastle,Republic of Ireland,Hotel
Horse and Jockey Hotel,https://www.facebook.com/HorseAndJockeyHotel?ref=hl,35350444192,-7.7755764,52.6149475,Tipperary,Thurles,Ireland,Hotel
Muckross Park Hotel & Spa,http://www.muckrosspark.com,+353(0)646623400,-9.489138719,52.02461985,Kerry,Muckross,Republic of Ireland,Hotel
Clew Bay Hotel,https://www.clewbayhotel.com/,+353(0)9828088,-9.523345047,53.80062881,Mayo,Westport,Republic of Ireland,Hotel
Nevins Newfield Inn,http://www.nevinsinn.com,+353(0)9836959,-9.756219587,53.90625125,Mayo,Mulranny,Republic of Ireland,"B&B,Welcome Standard"
The Royal Valentia,http://royalvalentia.ie/hotel/,+353(0)669476144,-10.28813614,51.92608564,Kerry,Knightstown,Ireland,Hotel
Tullamore Court Hotel,http://www.tullamorecourthotel.ie,3.53579E+11,-7.4921014,53.2701277,Offaly,Tullamore,Ireland,Hotel
Brandon House Hotel and Solas Croi Spa,http://www.brandonhousehotel.ie,+353(0)51421703,-6.944126313,52.38691795,Wexford,New Ross,Republic of Ireland,Hotel
The g Hotel & Spa,http://www.theghotel.ie,+353(0)91865200,-9.032133,53.28203,Galway,Galway City,Republic of Ireland,Hotel
No 1 Pery Square Hotel & Spa,http://www.oneperysquare.com,+353(0)61402402,-8.63,52.658149,Limerick,Limerick City,Republic of Ireland,Hotel
Aran Islands Hotel,https://www.facebook.com/AranIslandsHotel,+353(0)9961104,-9.675611717,53.11780224,Galway,Aran Islands,Republic of Ireland,Hotel
Diamond Coast Hotel,https://www.facebook.com/DiamondCoastHotel?ref=hl,+353(0)9626000,-9.102975,54.204798,Sligo,Enniscrone,Republic of Ireland,Hotel
Williamsferry House,https://williamsferry.com/,3536731118,-8.204086,52.862003,Tipperary,Nenagh,Republic of Ireland,B&B
Maryville,http://www.maryvillebandb.com,3536732531,-8.246253,52.890018,Tipperary,Nenagh,Republic of Ireland,B&B
Willowbrook B&B,https://willowbrook.ie/,3536731558,-8.233994,52.870979,Tipperary,Nenagh,Republic of Ireland,B&B
Ormond Hotel,http://www.ormondhotel.ie,3536744404,-8.197875,52.861695,Tipperary,Nenagh,Republic of Ireland,Hotel
Ashley Park House,https://ashleypark.com/,3536738223,-8.18026,52.92563,Tipperary,Nenagh,Republic of Ireland,B&B
Abbey View B&B,http://www.abbeyview.ie,3536741554,-8.169705,52.864012,Tipperary,Nenagh,Republic of Ireland,B&B
Treacy's Hotel Spa and Leisure Club Waterford,http://www.treacyshotelwaterford.com,+353(0)51877222,-7.118810256,52.26369766,Waterford,Waterford City,Republic of Ireland,Hotel
Carrowkeel Camping and Caravan Park,http://www.carrowkeelpark.ie,+353(0)949031264,-9.184605,53.909061,Mayo,Ballyvary,Republic of Ireland,Camping
Pure Magic Achill,http://www.puremagic.ie/achill,3539843859,-10.02015,54.00944,Mayo,,Ireland,"B&B,Welcome Standard"
Harbour Hotel,http://www.harbour.ie,35391894800,-9.04744,53.270756,Galway,Galway City,Republic of Ireland,Hotel
Mount Falcon Estate,https://www.mountfalcon.com,3539674472,-9.1570336,54.0568905,Mayo,,Ireland,Hotel
Tullyarvan Mill Hostel,http://www.tullyarvanmill.com,+353(0)749361613,-7.452635839,55.14405458,Donegal,Buncrana,Republic of Ireland,Hostel
The Ellison,https://www.theellisonhotel.ie/index.html,3.53949E+11,-9.305471,53.853516,Mayo,Castlebar,Republic of Ireland,Hotel
Castle Arch Hotel,https://www.castlearchhotel.com/,+353(0)469431516,-6.79492384,53.55097763,Meath,Trim,Republic of Ireland,Hotel
Glenside Hotel,http://www.glensidehotel.ie,+353(0)419829999,-6.300236,53.688201,Meath,Drogheda,Republic of Ireland,Hotel
The Station House Hotel,http://www.stationhousehotel.ie,+353(0)469025239,-6.667088758,53.56400934,Meath,Kilmessan,Republic of Ireland,Hotel
Newgrange Hotel,https://www.newgrangehotel.ie/,+353(0)469074100,-6.682933,53.651889,Meath,Navan,Republic of Ireland,Hotel
